player_id,age,account_type,join_date,total_sessions,avg_session_mins,total_playtime_mins,max_level,num_purchases,total_spent_usd,churned,days_since_joined,playtime_per_session,purchase_rate,is_high_spender,engagement_score,account_type_encoded,device_Mobile,device_PC,country_Brazil,country_Canada,country_Germany,country_India,country_UK,country_USA
189,-1.1563477967098126,Free,2023-05-24,1.6764896620597907,-0.4782296770131397,2.264040492664243,0.665370111104095,1.7023471816333566,2.366608455842782,0,-0.9897947129524376,1.4788317332851915,-0.18306785305792583,1,1.858371712687234,0,0,1,0,1,0,0,0,0
190,-0.829726632023866,Premium,2023-03-27,1.7626689954476022,0.12518010127827395,1.86069964870698,0.665370111104095,1.0386640698854592,1.4743349482502925,0,0.11588686774210583,1.064476453541594,-0.36187150981678434,1,1.7791314170799655,1,0,0,0,0,0,1,0,0
191,-1.7007164045197234,Free,2023-02-06,-0.8227110061867424,1.7159876985920026,-0.6326009056390048,0.4894393572426207,-0.6205437094842841,-0.6054609639589906,1,1.0499971686737029,-0.6200661019251037,-0.07470200047679956,0,-0.5131771344160153,0,0,0,0,1,0,0,0,0
192,-1.2652215182717947,Premium,2023-05-07,-0.7796213394928366,1.2161937408152756,-0.6289146732665141,0.665370111104095,-0.9523852653582328,-0.6302975557639954,1,-0.6657156289557611,-0.650954404596899,-0.8495178464318528,0,-0.4339368388087468,1,0,1,0,1,0,0,0,0
193,-1.1563477967098126,Premium,2023-05-19,-0.6934420061050252,-0.441659387419721,-0.6320647263848244,-0.5661451659262248,-0.6205437094842841,-0.5644638085474504,1,-0.8944773353063562,-0.7534131646789521,-0.3076885835262211,0,-0.7622180634674304,1,0,0,0,0,0,0,0,1
194,0.3678843051579379,Free,2023-05-16,0.2114409944669955,-0.84393257294733,-0.3621654943117274,0.13757784951967225,-0.28870215361033535,-0.16099644767079493,0,-0.8372869087187075,-0.48182211313792156,-0.4973288255431922,0,0.04716495594966903,0,0,1,0,0,1,0,0,0
195,-0.5031054673379195,Premium,2023-04-11,0.9008756615694874,0.7042096865074088,-0.36129420302368415,0.665370111104095,-0.6205437094842841,-0.2480432912126712,0,-0.17006526519613815,-0.682596080504592,-0.7357337012216703,0,0.5961870040857435,1,0,0,0,0,0,0,1,0
196,-0.6119791888999017,Premium,2023-04-09,1.5472206619780735,0.48478794894689486,3.4882717747718144,0.665370111104095,2.366030293381254,4.044011613014855,0,-0.13193831413770563,2.7121037204493166,0.022827266846214233,1,2.1753328951163073,1,1,0,0,0,0,1,0,0
197,-1.374095239833777,Free,2023-04-05,0.46997899463042997,0.37507708016663793,1.0241259673718928,0.3135086033811465,1.370505625759408,0.7435992068806679,0,-0.05568441202084056,1.5278009936185257,0.1745394604597911,1,0.681087320807817,0,0,0,0,0,0,1,0,0
198,0.04126314047199139,Premium,2023-05-05,0.25453066116090123,0.2531761148552411,1.1770710996268734,0.4894393572426207,2.0341887375073053,1.094139402254537,0,-0.6275886778973285,2.2032000996005894,0.6730223823329724,1,0.6641072574634023,1,0,1,0,0,0,1,0,0
199,1.3477477992157774,Free,2023-04-03,-0.9519800062684597,-1.8739957298286334,-0.6726803048889954,0.665370111104095,-0.6205437094842841,-0.5915966633567434,1,-0.017557460962408032,-0.8419345198969026,0.5050553108322264,0,-0.5414772399900395,0,0,0,1,0,0,0,0,0
200,1.130000356091813,Free,2023-02-24,-0.9950696729623654,1.1064828720350186,-0.6447319612648381,-3.2051064738483386,-0.28870215361033535,-0.6146422454293393,1,0.7068546091478101,-0.24111936426868633,2.764483337148711,0,-1.7470617374434811,0,1,0,0,0,0,0,1,0
201,1.130000356091813,Free,2023-02-10,1.4179516618963561,-0.10033668454780943,0.3888875959815741,0.665370111104095,0.04313940226361329,-0.08682225092143223,0,0.9737432665568377,-0.04787912926099041,-0.5731849223499808,0,1.1225689677625983,0,0,0,0,0,1,0,0,0
202,0.3678843051579379,Free,2023-04-02,-0.9519800062684597,-2.239698625762824,-0.6593428459412561,-2.325452704540967,-0.28870215361033535,-0.6099366030166103,1,0.0015060145668082323,-0.6547212707763863,1.8596284680963058,0,-1.452740639473627,0,0,1,1,0,0,0,0,0
203,-1.1563477967098126,Free,2023-05-08,1.6333999953658849,0.734684927835258,0.6569102006650394,0.665370111104095,0.04313940226361329,-0.27049689743687083,0,-0.6847791044849774,0.10731575733388421,-0.594858092866206,0,1.3263297278955744,0,1,0,0,0,0,0,0,0
204,0.5856317482819022,Free,2023-06-28,-0.7796213394928366,1.4782808162347787,-0.6266359114362471,-0.9180066736491732,-0.9523852653582328,-0.6302975557639954,1,-1.657016356475007,-0.6347568800251039,-0.8495178464318528,0,-0.9150386335671622,0,0,1,0,0,0,0,0,1
205,-0.06761058108999078,Free,2023-03-30,-0.6503523394111195,-0.9170731521341683,-0.632131748791597,0.3135086033811465,-0.6205437094842841,-0.599024640562734,1,0.058696441154457026,-0.7827947208789527,-0.356453217187728,0,-0.46789696549757614,0,0,1,0,0,1,0,0,0
206,1.3477477992157774,Premium,2023-06-30,-0.8658006728806481,-2.36769463933979,-0.6676536243810535,0.4894393572426207,-0.6205437094842841,-0.5706625874949875,1,-1.6951433075334394,-0.8724461359507494,0.055337022620552165,0,-0.5471372611048444,1,0,1,0,0,0,0,0,1
207,-1.7007164045197234,Free,2023-01-12,-0.9950696729623654,-3.793935933483133,-0.6831358003455147,-0.3902144120647505,-0.6205437094842841,-0.6088506855367498,1,1.5265840569041094,-0.9605908045507509,0.9547735990439008,0,-0.8923985491079427,0,0,1,0,1,0,0,0,0
208,-0.829726632023866,Premium,2023-01-19,-0.09018667239034472,0.015469232498017012,0.35510830296820406,0.3135086033811465,1.370505625759408,0.8411206294470323,0,1.3931397281995956,1.3707226739339076,0.7326236012525916,1,0.16036537824576694,1,0,1,0,0,0,0,0,0
209,1.130000356091813,Free,2023-02-22,2.1504759956927537,0.045944473825866215,1.6873797047931411,0.4894393572426207,0.7068225140115106,2.0599423430927226,0,0.7449815602062426,0.6828929095595359,-0.4919105329141359,1,1.8923318393760633,0,0,0,0,1,0,0,0,0
210,-0.3942317457759373,Premium,2023-03-21,1.2455929951207334,0.7103047347729791,1.9999722099803585,0.665370111104095,1.370505625759408,1.0901275404539414,0,0.2302677209174034,1.6732020281467337,-0.16139468254170056,1,1.535750509143355,1,1,0,0,0,0,0,0,1
211,-1.7007164045197234,Free,2023-04-23,-0.4779936726354964,-0.46603958048199984,-0.6039153155403494,0.4894393572426207,-0.9523852653582328,-0.6302975557639954,1,-0.39882697154673336,-0.7549199111507471,-0.8495178464318528,0,-0.3094163742830391,0,1,0,0,0,1,0,0,0
212,-1.2652215182717947,Free,2023-03-25,0.25453066116090123,-1.22792061367823,0.5536286718285253,0.665370111104095,1.7023471816333566,0.17593584428357203,0,0.15401381880053835,1.1081721012236463,0.5050553108322264,0,0.5226067295932799,0,0,1,0,0,0,1,0,0
213,1.0211266345298309,Free,2023-01-15,-0.5210833393294022,0.7834453139598173,-0.5903097669655198,0.13757784951967225,-0.9523852653582328,-0.6302975557639954,1,1.4693936303164608,-0.6776991544712585,-0.8495178464318528,0,-0.43959685992355163,0,1,0,0,0,0,1,0,0
214,0.9122529129678487,Premium,2023-06-21,-0.9088903395745539,-0.4355643391541506,-0.6606162716699348,-2.5013834584024415,-0.9523852653582328,-0.6302975557639954,1,-1.523572027770493,-0.7530364780610035,-0.8495178464318528,0,-1.4867007661624563,1,0,0,1,0,0,0,0,0
215,-0.6119791888999017,Premium,2023-04-28,0.5561583280182415,0.16784543913726302,-0.4401795757949866,0.665370111104095,-0.9523852653582328,-0.6302975557639954,0,-0.4941443491928147,-0.7157445028840798,-0.8495178464318528,0,0.37544618060835266,1,0,1,0,1,0,0,0,0
216,-1.2652215182717947,Free,2023-04-24,1.4179516618963561,0.00937418423244752,1.5100384164729488,0.3135086033811465,1.0386640698854592,1.0546316128309998,0,-0.4178904470759496,1.0204041192415936,-0.29685199826810854,1,1.3716098968140136,0,1,0,0,0,0,0,1,0
217,0.15013686203397356,Free,2023-05-11,-0.9088903395745539,-0.5452752079344084,-0.6332041072999579,0.665370111104095,-0.28870215361033535,-0.5415011785045661,1,-0.7419695310726261,-0.4449068245789466,1.3177992051906742,0,-0.5075171133012104,0,1,0,0,0,0,0,1,0
218,-1.1563477967098126,Premium,2023-06-06,-0.6934420061050252,-0.30147327731161483,-0.6305232110290555,-0.21428365820327624,-0.6205437094842841,-0.5558669618318878,1,-1.237619894832249,-0.7447493724661316,-0.3076885835262211,0,-0.6546776622861373,1,0,0,0,1,0,0,0,0
219,0.25901058359595575,Free,2023-05-28,-0.04709700569643898,0.3446018388387887,-0.5247618531419567,-0.9180066736491732,-0.6205437094842841,-0.5369765223384805,0,-1.0660486150693027,-0.7048205909635668,-0.6327861412696001,0,-0.47355698661238105,0,1,0,0,0,0,0,0,0
220,0.8033791914058666,Premium,2023-01-25,-0.30563500585987347,1.2161937408152756,-0.25955418954293885,0.4894393572426207,0.04313940226361329,-0.2801909732727092,0,1.278758875024298,0.19621379916978315,0.006572388959045269,0,-0.10565561415006314,1,0,0,1,0,0,0,0,0
221,1.3477477992157774,Free,2023-03-28,0.987054994957299,-0.24661784292148592,-0.39862568359599976,0.4894393572426207,-0.9523852653582328,-0.6302975557639954,0,0.09682339221288956,-0.7413591929045931,-0.8495178464318528,0,0.5792069407413288,0,1,0,0,0,0,0,0,1
222,0.9122529129678487,Free,2023-04-16,-0.04709700569643898,0.3994572732289168,-0.5232203377861878,0.3135086033811465,-0.6205437094842841,-0.4784387831897485,0,-0.26538264284221946,-0.7014304114020282,-0.6327861412696001,0,-0.09433557192045335,0,1,0,0,0,0,0,1,0
223,-0.5031054673379195,Premium,2023-06-13,-0.4779936726354964,0.3019365009797997,-0.10091215271229058,0.3135086033811465,1.0386640698854592,-0.14757330104474112,0,-1.371064223536763,1.1296432384467237,1.3177992051906742,0,-0.20187597310174604,1,0,0,0,0,0,0,1,0
224,-1.7007164045197234,Free,2023-02-04,-0.8658006728806481,-0.04548125015768138,-0.6153761470984571,-0.9180066736491732,-0.28870215361033535,-0.5786486056281286,1,1.0881241197321354,-0.38275353261740697,0.9547735990439008,0,-0.9603188024856014,0,0,1,0,0,1,0,0,0
225,0.3678843051579379,Free,2023-04-29,-0.736531672798931,-1.4290572064420353,-0.6058589653367537,0.13757784951967225,-0.28870215361033535,-0.5834673644450098,1,-0.513207824722031,-0.5541459437840768,0.3533431172186496,0,-0.564117324449259,0,1,0,0,0,0,1,0,0
226,-1.374095239833777,Free,2023-06-30,-0.0040073390025332336,0.9662967619269126,-0.500365697076745,0.4894393572426207,-0.6205437094842841,-0.34472388184150465,0,-1.6951433075334394,-0.6663985559327967,-0.6436227265277128,0,-0.00943525519837992,0,0,1,0,0,0,0,1,0
227,1.2388740776537952,Premium,2023-02-07,-0.9088903395745539,1.1003878237694484,-0.6521714484165922,-2.149521950679493,-0.6205437094842841,-0.6187973880085279,1,1.0309336931444866,-0.6581114503379248,0.23414067937941063,0,-1.3735003438663584,1,1,0,0,0,0,0,0,0
228,-0.6119791888999017,Free,2023-02-25,-0.8658006728806481,-0.3868039530295921,-0.6545842550604044,-0.21428365820327624,-0.9523852653582328,-0.6302975557639954,1,0.6877911336185938,-0.7500229851174137,-0.8495178464318528,0,-0.7565580423526255,0,0,1,0,0,0,0,0,1
229,-0.3942317457759373,Free,2023-04-03,0.642337661406053,0.033754377294726357,0.5902229059263427,0.3135086033811465,0.7068225140115106,0.18610500901684945,0,-0.017557460962408032,0.6791260433800487,-0.18848614568698216,0,0.6414671730041828,0,1,0,0,0,0,0,0,1
230,0.25901058359595575,Free,2023-04-10,-0.4779936726354964,-0.3868039530295921,-0.6025748674048982,-0.038352904341802004,-0.9523852653582328,-0.6302975557639954,1,-0.1510017896669219,-0.7500229851174137,-0.8495178464318528,0,-0.46789696549757614,0,0,1,0,0,0,0,0,0
231,0.6945054698438844,Free,2023-04-25,1.2455929951207334,-0.23442774639034608,-0.03523019407518229,0.665370111104095,-0.28870215361033535,0.06007071151053589,0,-0.43695392260516586,-0.4064847895481766,-0.6544593117858254,0,0.8905081020555975,0,0,1,0,0,0,0,0,1
232,-0.7208529104618838,Free,2023-01-14,-0.0040073390025332336,-0.04548125015768138,0.11067758546867969,0.665370111104095,0.7068225140115106,0.10358659218786381,0,1.488457105845677,0.6542647265954327,0.19079433834696005,0,0.23394565273823026,0,1,0,0,0,0,0,1,0
233,1.4566215207777595,Free,2023-03-06,-0.5641730060233079,1.0028670515203313,-0.5942640889651009,0.4894393572426207,-0.9523852653582328,-0.6302975557639954,1,0.5162198538556474,-0.6641384362251045,-0.8495178464318528,0,-0.3546965432014782,0,0,1,0,0,0,0,0,1
234,1.130000356091813,Free,2023-05-12,-0.5641730060233079,-0.30147327731161483,-0.6128963180478724,-0.5661451659262248,-0.9523852653582328,-0.6302975557639954,1,-0.7610330066018424,-0.7447493724661316,-0.8495178464318528,0,-0.6829777678601618,0,0,0,0,0,1,0,0,0
235,0.47675802671992007,Premium,2023-06-07,2.0642966623049426,0.5091681420091746,-0.1890466176182063,0.13757784951967225,-0.9523852653582328,-0.6302975557639954,0,-1.2566833703614653,-0.6946500522789512,-0.8495178464318528,0,1.1395490311070129,1,1,0,0,0,1,0,0,0
236,0.15013686203397356,Free,2023-03-25,1.3748619952024506,0.19222563219954272,-0.31726048177411253,0.3135086033811465,-0.6205437094842841,-0.5830601453900621,0,0.15401381880053835,-0.7142377564122849,-0.7574068717378953,0,0.7659876375298899,0,1,0,0,1,0,0,0,0
237,-1.7007164045197234,Free,2023-05-08,-0.9950696729623654,-1.1303998414291128,-0.6743558650583095,-1.445798935233596,-0.6205437094842841,-0.5982969250293552,1,-0.6847791044849774,-0.7959787525071581,0.9547735990439008,0,-1.2150197526518216,0,1,0,1,0,0,0,0,0
238,0.04126314047199139,Premium,2023-06-13,0.3837996612426185,-0.30147327731161483,-0.4838111626039229,0.4894393572426207,-0.9523852653582328,-0.6302975557639954,0,-1.371064223536763,-0.7447493724661316,-0.8495178464318528,0,0.21130556827901067,1,0,0,0,0,0,0,0,0
239,-1.1563477967098126,Free,2023-02-07,-0.8227110061867424,-1.1913503240848111,-0.6549863895010397,-1.9735911968180189,-0.9523852653582328,-0.6302975557639954,1,1.0309336931444866,-0.7997456186866454,-0.8495178464318528,0,-1.2716199637998704,0,0,1,0,0,0,1,0,0
240,-0.06761058108999078,Premium,2023-02-14,0.6854273280999587,0.1312751495438443,2.5093425014518105,0.665370111104095,3.029713405129151,2.344709119998928,0,0.8974893644399727,3.205563189962146,0.7001138454782537,1,1.3829299390436234,1,1,0,0,0,0,0,1,0
241,-0.829726632023866,Free,2023-01-02,-0.6934420061050252,-1.1303998414291128,-0.6396382583501237,-1.0939374275106475,-0.6205437094842841,-0.5697048686064995,1,1.7172188121962721,-0.7959787525071581,-0.3076885835262211,0,-0.926358675796772,0,0,0,0,0,0,0,1,0
242,0.47675802671992007,Free,2023-05-01,1.0301446616512047,0.5396433833370238,2.0281216208248334,0.3135086033811465,1.7023471816333566,2.7784652833607213,0,-0.5513347757804634,1.9798249351569959,0.017408974217157914,1,1.3150096856659648,0,0,1,1,0,0,0,0,0
243,-0.9386003535858481,Premium,2023-02-27,-0.6503523394111195,0.48478794894689486,-0.39272771180001453,0.4894393572426207,0.37498095813756194,-0.2943833114469976,0,0.6496641825601612,0.44030672760055695,1.1227406705446465,0,-0.33771647985706355,1,1,0,0,0,0,0,1,0
244,1.0211266345298309,Free,2023-03-12,-0.4779936726354964,-0.3380435669050335,-0.6017705985236276,-0.742075919787699,-0.9523852653582328,-0.6302975557639954,1,0.4018390006803498,-0.747009492173824,-0.8495178464318528,0,-0.6886377889749667,0,0,1,0,1,0,0,0,0
245,-1.1563477967098126,Free,2023-06-19,-0.9950696729623654,-1.6972393301271076,-0.6762324924479411,-3.7328987354327614,-0.6205437094842841,-0.6225377704391587,1,-1.4854450767120604,-0.8310106079763896,0.9547735990439008,0,-1.916862370887628,0,0,0,0,1,0,0,0,0
246,-0.6119791888999017,Premium,2023-02-27,0.16835132777308975,0.16784543913726302,1.226265546197932,0.665370111104095,2.366030293381254,1.4603198257758425,0,0.6496641825601612,2.5139665594082876,0.9547735990439008,1,0.6867473419226219,1,0,0,0,0,1,0,0,0
247,0.15013686203397356,Free,2023-04-09,-0.736531672798931,-0.8134573316194809,-0.6414478633329828,-1.445798935233596,-0.9523852653582328,-0.6302975557639954,1,-0.13193831413770563,-0.7763910483738246,-0.8495178464318528,0,-1.0565391614372845,0,1,0,0,0,0,0,0,0
248,1.3477477992157774,Free,2023-03-08,-0.7796213394928366,-0.18566736026578753,-0.6412467961126651,-1.0939374275106475,-0.6205437094842841,-0.5923507727177577,1,0.4780929027972149,-0.7375923267251058,-0.1722312677998132,0,-0.9772988658300161,0,1,0,0,1,0,0,0,0
249,1.2388740776537952,Free,2023-04-21,0.8577859948755817,-0.15519211893793833,0.9751996104279244,0.665370111104095,1.0386640698854592,0.6714083177507726,0,-0.3607000204883008,0.959004200515951,-0.14513980465453158,1,0.9923884821220856,0,1,0,0,0,1,0,0,0
250,-1.0474740751478304,Free,2023-05-04,-0.5210833393294022,0.8626809414122251,-0.5891033636436138,0.3135086033811465,-0.6205437094842841,-0.5911819032081856,1,-0.6085252023681123,-0.6728022284379251,-0.46481906976885434,0,-0.3829966487755027,0,1,0,0,0,0,0,0,1
251,1.5654952423397417,Premium,2023-03-22,1.9350276622232252,-0.801267235088341,1.9544639957817906,0.665370111104095,1.370505625759408,2.3650964665739482,0,0.21120424538818716,1.018143999533901,-0.31310687615527744,1,1.9093119027204781,1,0,1,0,0,0,1,0,0
252,-0.6119791888999017,Free,2023-05-01,0.6854273280999587,0.16784543913726302,1.4565545358684464,0.665370111104095,1.7023471816333566,1.4683284671898138,0,-0.5513347757804634,1.7967552388339152,0.17995775308884743,1,1.0489886932701347,0,0,0,1,0,0,0,0,0
253,-0.17648430265197296,Free,2023-06-29,-0.8227110061867424,-2.453025315057768,-0.6647046384830608,-2.325452704540967,-0.6205437094842841,-0.5543625136566643,1,-1.6760798320042232,-0.8777197486020314,-0.07470200047679956,0,-1.3848203860959682,0,1,0,0,0,1,0,0,0
254,0.15013686203397356,Premium,2023-02-21,2.1504759956927537,0.3506968871043582,3.8178879712792617,0.665370111104095,2.0341887375073053,1.9845766535529572,0,0.7640450357354589,2.258196345821103,-0.21015931620320746,1,2.6168145420710895,1,1,0,0,0,0,0,1,0
255,0.8033791914058666,Free,2023-06-27,-0.7796213394928366,0.320221645776509,-0.5844117951695347,-1.0939374275106475,-0.28870215361033535,-0.5140138922955964,1,-1.6379528809457906,-0.3383045116994574,0.5050553108322264,0,-0.9603188024856014,0,1,0,0,0,1,0,0,0
256,1.4566215207777595,Free,2023-04-18,-0.9950696729623654,-0.6610811249802349,-0.6728143497025406,-0.038352904341802004,-0.6205437094842841,-0.6070747579915613,1,-0.303509593900652,-0.7669738829251064,0.9547735990439008,0,-0.78485814792665,0,0,0,0,0,0,1,0,0
257,1.2388740776537952,Free,2023-03-25,-0.736531672798931,-0.07595649148553059,-0.5790500026277299,-0.3902144120647505,-0.28870215361033535,-0.5269317856497705,1,0.15401381880053835,-0.3865203987968942,0.3533431172186496,0,-0.7169378945489913,0,0,1,0,0,1,0,0,0
258,0.25901058359595575,Premium,2023-02-03,-0.5641730060233079,0.5762136729304425,-0.6003631279814038,-0.3902144120647505,-0.9523852653582328,-0.6302975557639954,1,1.1071875952613517,-0.6905064994815152,-0.8495178464318528,0,-0.6263775567121129,1,0,0,0,1,0,0,0,0
259,-0.6119791888999017,Free,2023-01-04,-1.0381593396562712,0.27146125965195045,-0.6762324924479411,-1.0939374275106475,-0.6205437094842841,-0.6116182668916722,1,1.6790918611378396,-0.7093408303789515,1.8596284680963058,0,-1.1301194359297482,0,1,0,1,0,0,0,0,0
260,-0.17648430265197296,Free,2023-05-05,-1.0381593396562712,2.496153876584942,-0.6713398567535442,-0.038352904341802004,-0.9523852653582328,-0.6302975557639954,1,-0.6275886778973285,-0.5718502148276668,-0.8495178464318528,0,-0.8074982323858696,0,1,0,1,0,0,0,0,0
261,0.3678843051579379,Free,2023-06-03,-0.736531672798931,0.14956029434055365,-0.574626523780741,-0.9180066736491732,-0.28870215361033535,-0.5229274649427849,1,-1.1804294682446002,-0.35902227568663725,0.3533431172186496,0,-0.8754184857635283,0,0,1,0,0,0,0,0,1
262,1.6743689639017239,Premium,2023-02-02,-0.6072626727172137,0.3994572732289168,-0.21109698944637836,0.3135086033811465,1.0386640698854592,-0.3297698932125918,0,1.126251070790568,1.164675093915955,1.8596284680963058,0,-0.3094163742830391,1,1,0,0,0,0,0,0,1
263,0.6945054698438844,Free,2023-06-16,0.7716066614877702,0.6920195899762698,1.7611043522429566,0.4894393572426207,1.7023471816333566,1.9269476161842471,0,-1.4282546501244118,2.0551622587467406,0.13661141205639685,1,1.1395490311070129,0,0,1,0,0,0,0,0,0
264,-0.9386003535858481,Premium,2023-01-24,-0.6503523394111195,-0.46603958048199984,-0.6266359114362471,0.4894393572426207,-0.9523852653582328,-0.6302975557639954,1,1.2978223505535142,-0.7549199111507471,-0.8495178464318528,0,-0.41129675434952717,1,1,0,0,0,0,0,0,0
265,0.8033791914058666,Free,2023-04-14,-0.736531672798931,-1.3498215789896266,-0.646742633468015,-1.6217296890950703,-0.6205437094842841,-0.5844514771611334,1,-0.22725569178378696,-0.8095394707533122,-0.24808736460660163,0,-1.1131393725853336,0,0,1,0,0,1,0,0,0
266,0.47675802671992007,Free,2023-03-01,-0.8227110061867424,0.7163997830385486,-0.6403084824178492,0.665370111104095,-0.9523852653582328,-0.6302975557639954,1,0.6115372315017287,-0.6818427072686944,-0.8495178464318528,0,-0.46223694438277124,0,1,0,0,0,0,0,0,1
267,1.3477477992157774,Premium,2023-05-01,-0.0040073390025332336,-0.5087049183409889,0.19143958562961386,0.665370111104095,1.0386640698854592,0.7218883983770672,0,-0.5513347757804634,0.829047317323641,0.4021077508801565,1,0.2622457583122548,1,0,0,0,0,0,0,0,0
268,0.3678843051579379,Free,2023-02-17,-0.8227110061867424,0.9053462792712141,-0.638833989468853,-0.21428365820327624,-0.6205437094842841,-0.5861670759574409,1,0.8402989378523239,-0.670165422112284,-0.07470200047679956,0,-0.728257936778601,0,1,0,0,1,0,0,0,0
269,-1.5918426829577412,Free,2023-06-22,-0.5210833393294022,0.42993251455676595,-0.5958056043208697,-0.21428365820327624,-0.6205437094842841,-0.5115781190595202,1,-1.5426355032997092,-0.6995469783122846,-0.46481906976885434,0,-0.5471372611048444,0,0,1,0,0,1,0,0,0
270,-0.2853580242139551,Free,2023-03-29,1.461041328590262,0.10079990821599512,2.3401779467578705,0.665370111104095,1.7023471816333566,2.57112291454985,0,0.0777599166836733,1.7628534432185299,-0.12888492676736263,1,1.7621513537355509,0,0,0,1,0,0,0,0,0
271,-1.482968961395759,Free,2023-06-05,-0.736531672798931,0.5030730937436042,-0.6284455164191062,-0.038352904341802004,-0.6205437094842841,-0.5525865861114758,1,-1.2185564193030327,-0.6950267388968998,-0.24808736460660163,0,-0.6263775567121129,0,0,1,0,1,0,0,0,0
272,1.6743689639017239,Free,2023-01-08,-0.6503523394111195,-0.15519211893793833,-0.2247695604279805,0.665370111104095,1.370505625759408,-0.20894272084408172,0,1.6028379590209745,1.2983988432877522,2.596516265647965,0,-0.23017607867577053,0,1,0,0,0,0,0,0,1
273,-0.5031054673379195,Premium,2023-06-12,2.107386328998848,0.47869290068132536,3.8516672642926317,-0.038352904341802004,2.0341887375073053,3.2230127516786284,0,-1.3520007480075467,2.328260056759566,-0.1993227309450948,1,2.3904136974788934,1,0,0,0,0,0,0,1,0
274,-1.374095239833777,Free,2023-05-25,0.34070999454871276,0.3019365009797997,-0.467055560910783,0.665370111104095,-0.6205437094842841,-0.5581217488213204,0,-1.0088581884816539,-0.7074573972892078,-0.6923873601892196,0,0.24526569496784006,0,0,1,0,0,0,1,0,0
275,0.3678843051579379,Free,2023-02-18,1.5472206619780735,-0.16128716720350783,2.2994283234401545,0.665370111104095,1.7023471816333566,2.736046631803669,0,0.8212354623231076,1.634403306498015,-0.1505580972835879,1,1.801771501539185,0,1,0,0,0,0,1,0,0
276,-0.7208529104618838,Free,2023-01-07,1.3748619952024506,0.3506968871043582,1.986366661405529,0.665370111104095,1.370505625759408,1.8444178877148463,0,1.6219014345501908,1.5180071415518588,-0.19390443831603849,1,1.6036707625210136,0,1,0,1,0,0,0,0,0
277,1.6743689639017239,Free,2023-03-04,1.6333999953658849,-0.441659387419721,-0.32322547597687035,0.3135086033811465,-0.9523852653582328,-0.6302975557639954,0,0.55434680491408,-0.7534131646789521,-0.8495178464318528,0,0.9131481865148171,0,0,0,0,0,1,0,0,0
278,-1.2652215182717947,Premium,2023-04-06,1.2455929951207334,0.11908505301270446,1.7489732966171234,0.665370111104095,1.370505625759408,1.9611238524254138,0,-0.07474788755005683,1.4166784413236517,-0.16139468254170056,1,1.4565102135360863,1,1,0,0,0,0,0,0,1
279,-0.17648430265197296,Free,2023-04-18,2.0212069956110366,0.320221645776509,0.26784512935033167,0.665370111104095,-0.28870215361033535,0.398861883039803,0,-0.303509593900652,-0.3379278250815087,-0.7032239454473322,1,1.4225500868472571,0,0,0,0,0,0,0,0,1
280,0.8033791914058666,Premium,2023-01-21,-0.9088903395745539,-0.48432472527871,-0.660884361297025,0.3135086033811465,-0.6205437094842841,-0.5883690752916024,1,1.355012777141163,-0.7560499710045934,0.23414067937941063,0,-0.620717535597308,1,0,0,0,0,0,0,1,0
281,-1.7007164045197234,Free,2023-05-30,1.9350276622232252,0.05203952209143657,1.9785250398131395,0.665370111104095,1.0386640698854592,2.468967489960053,0,-1.1041755661277353,1.0369783304313374,-0.38896297296206583,1,1.914971923835283,0,0,0,0,1,0,0,0,0
282,0.3678843051579379,Free,2023-02-09,0.46997899463042997,0.021564280763587372,-0.4587447824709856,0.665370111104095,-0.6205437094842841,-0.5800738723204456,0,0.992806742086054,-0.7247849817148492,-0.7032239454473322,0,0.3245059905751086,0,0,1,0,0,0,1,0,0
283,-0.7208529104618838,Free,2023-05-11,-0.9950696729623654,3.702973433167771,-0.6584045322464402,-0.038352904341802004,-0.9523852653582328,-0.6302975557639954,1,-0.7419695310726261,-0.4972662644738193,-0.8495178464318528,0,-0.7791981268118451,0,1,0,0,0,0,0,0,0
284,-1.374095239833777,Free,2023-04-09,-0.9088903395745539,-0.6793662697769443,-0.6346786002489542,-1.0939374275106475,-0.28870215361033535,-0.6165539126595104,1,-0.13193831413770563,-0.4614810357686904,1.3177992051906742,0,-1.0452191192076747,0,0,0,1,0,0,0,0,0
285,1.4566215207777595,Free,2023-06-12,1.7626689954476022,-0.02719610536097204,1.3797468577070933,0.665370111104095,0.7068225140115106,0.45448121896140997,0,-1.3520007480075467,0.660668399100561,-0.4431458992526291,1,1.6319708680950382,0,0,0,0,0,1,0,0,0
286,-0.6119791888999017,Premium,2023-05-24,2.2797449957744713,-0.08205153975110008,4.139729568601092,0.665370111104095,2.366030293381254,4.225035565126329,0,-0.9897947129524376,2.3606551059031564,-0.16139468254170056,1,2.792275196630041,1,0,0,0,0,1,0,0,0
287,1.2388740776537952,Free,2023-06-01,-0.6072626727172137,0.32631669404207936,-0.5317321834463029,-0.3902144120647505,-0.28870215361033535,-0.4745588905273301,1,-1.1423025171861676,-0.3371744518456112,0.055337022620552165,0,-0.6263775567121129,0,1,0,0,1,0,0,0,0
288,-1.0474740751478304,Free,2023-03-25,-0.736531672798931,-2.6602569560871427,-0.6597449803818914,-0.3902144120647505,-0.6205437094842841,-0.6061019569158528,1,0.15401381880053835,-0.8905270936122881,-0.24808736460660163,0,-0.7395779790082108,0,0,1,1,0,0,0,0,0
